t_s,phase,P_demand_kW,V_pack,I_pack,SOC_pct,E_consumed_kWh,alt_m,range_km,v_mps,C_rate,E_remaining_kWh
582,Climb,156.8,749.419979614986,-209.066666666667,85.1889897975556,15.6799239902455,1366.75784753363,8.31644058295964,43.5986547085202,1.49571422881143,89.3060542111133
583,Climb,156.8,749.400427944039,-209.066666666667,85.1474421800886,15.7234452939317,1371.88340807175,8.36007847533632,43.6771300448431,1.49571422881143,89.2624986555578
584,Climb,156.8,749.380876273092,-209.066666666667,85.1058945626217,15.7669654621726,1377.00896860987,8.40379484304933,43.7556053811659,1.49571422881143,89.2189431000022
585,Climb,156.8,749.361324602145,-209.066666666667,85.0643469451547,15.8104844949684,1382.13452914798,8.44758968609866,43.8340807174888,1.49571422881143,89.1753875444467
586,Climb,156.8,749.341340838912,-209.066666666667,85.0227993276877,15.8540023797723,1387.2600896861,8.49146300448431,43.9125560538117,1.49571422881143,89.1318319888911
587,Climb,156.8,749.315408169448,-209.066666666667,84.9812517102207,15.8975189312991,1392.38565022422,8.53541479820628,43.9910313901345,1.49571422881143,89.0882764333356
588,Climb,156.8,749.289475499985,-209.066666666667,84.9397040927537,15.9410339768101,1397.51121076233,8.57944506726457,44.0695067264574,1.49571422881143,89.04472087778
589,Climb,156.8,749.263542830521,-209.066666666667,84.8981564752867,15.9845475163053,1402.63677130045,8.62355381165919,44.1479820627803,1.49571422881143,89.0011653222245
590,Climb,156.8,749.237610161058,-209.066666666667,84.8566088578198,16.0280595497848,1407.76233183857,8.66774103139013,44.2264573991031,1.49571422881143,88.9576097666689
591,Climb,156.8,749.211677491594,-209.066666666667,84.8150612403528,16.0715700772485,1412.88789237668,8.7120067264574,44.304932735426,1.49571422881143,88.9140542111134
592,Climb,156.8,749.18574482213,-209.066666666667,84.7735136228858,16.1150790986964,1418.0134529148,8.75635089686099,44.3834080717489,1.49571422881143,88.8704986555578
593,Climb,156.8,749.159812152667,-209.066666666667,84.7319660054188,16.1585866141286,1423.13901345291,8.8007735426009,44.4618834080717,1.49571422881143,88.8269431000022
594,Climb,156.8,749.133879483203,-209.066666666667,84.6904183879518,16.2020926235449,1428.26457399103,8.84527466367713,44.5403587443946,1.49571422881143,88.7833875444467
595,Climb,156.8,749.10794681374,-209.066666666667,84.6488707704848,16.2455971269456,1433.39013452915,8.88985426008968,44.6188340807175,1.49571422881143,88.7398319888911
596,Climb,156.8,749.081972131226,-209.066666666667,84.6073231530179,16.2891001231105,1438.51569506726,8.93451233183857,44.6973094170404,1.49571422881143,88.6962764333356
597,Climb,156.8,749.055419026684,-209.066666666667,84.5657755355509,16.3326015940241,1443.64125560538,8.97924887892377,44.7757847533632,1.49571422881143,88.65272087778
598,Climb,156.8,749.028865922143,-209.066666666667,84.5242279180839,16.3761015228908,1448.7668161435,9.02406390134529,44.8542600896861,1.49571422881143,88.6091653222245
599,Climb,156.8,749.002312817601,-209.066666666667,84.4826803006169,16.4195999097105,1453.89237668161,9.06895739910314,44.932735426009,1.49571422881143,88.5656097666689
600,Climb,156.8,748.97575971306,-209.066666666667,84.4411326831499,16.4630967544832,1459.01793721973,9.11392937219731,45.0112107623318,1.49571422881143,88.5220542111134
601,Climb,156.8,748.949206608518,-209.066666666667,84.3995850656829,16.506592057209,1464.14349775785,9.1589798206278,45.0896860986547,1.49571422881143,88.4784986555578
602,Climb,156.8,748.922653503977,-209.066666666667,84.358037448216,16.5500858178878,1469.26905829596,9.20410874439462,45.1681614349776,1.49571422881143,88.4349431000022
603,Climb,156.8,748.896100399435,-209.066666666667,84.316489830749,16.5935780365197,1474.39461883408,9.24931614349776,45.2466367713004,1.49571422881143,88.3913875444467
604,Climb,156.8,748.869547294894,-209.066666666667,84.274942213282,16.6370687131046,1479.5201793722,9.29460201793722,45.3251121076233,1.49571422881143,88.3478319888911
605,Climb,156.8,748.842994190352,-209.066666666667,84.233394595815,16.6805578476425,1484.64573991031,9.33996636771301,45.4035874439462,1.49571422881143,88.3042764333356
606,Climb,156.8,748.816435579644,-209.066666666667,84.191846978348,16.7240454399736,1489.77130044843,9.38540919282511,45.4820627802691,1.49571422881143,88.26072087778
607,Climb,156.8,748.789801161822,-209.066666666667,84.150299360881,16.7675314877368,1494.89686098655,9.43093049327354,45.5605381165919,1.49571422881143,88.2171653222245
608,Climb,156.8,748.763166744001,-209.066666666667,84.108751743414,16.8110159887308,1500.02242152466,9.4765302690583,45.6390134529148,1.49571422881143,88.1736097666689
609,Climb,156.8,748.736532326179,-209.066666666667,84.0672041259471,16.8544989429556,1505.14798206278,9.52220852017937,45.7174887892377,1.49571422881143,88.1300542111134
610,Climb,156.8,748.709897908357,-209.066666666667,84.0256565084801,16.8979803504113,1510.2735426009,9.56796524663677,45.7959641255605,1.49571422881143,88.0864986555578
611,Climb,156.8,748.683263490535,-209.066666666667,83.9841088910131,16.9414602110979,1515.39910313901,9.61380044843049,45.8744394618834,1.49571422881143,88.0429431000022
612,Climb,156.8,748.656629072713,-209.066666666667,83.9425612735461,16.9849385250153,1520.52466367713,9.65971412556054,45.9529147982063,1.49571422881143,87.9993875444467
613,Climb,156.8,748.629994654892,-209.066666666667,83.9010136560791,17.0284152921635,1525.65022421525,9.70570627802691,46.0313901345291,1.49571422881143,87.9558319888911
614,Climb,156.8,748.60336023707,-209.066666666667,83.8594660386121,17.0718905125426,1530.77578475336,9.7517769058296,46.109865470852,1.49571422881143,87.9122764333356
615,Climb,156.8,748.576725819248,-209.066666666667,83.8179184211452,17.1153641861525,1535.90134529148,9.79792600896861,46.1883408071749,1.49571422881143,87.86872087778
616,Climb,156.8,748.549975790798,-209.066666666667,83.7763708036782,17.1588363096363,1541.0269058296,9.84415358744395,46.2668161434978,1.49571422881143,87.8251653222245
617,Climb,156.8,748.521634072783,-209.066666666667,83.7348231862112,17.202306833419,1546.15246636771,9.8904596412556,46.3452914798206,1.49571422881143,87.7816097666689
618,Climb,156.8,748.493292354767,-209.066666666667,83.6932755687442,17.2457757112827,1551.27802690583,9.93684417040359,46.4237668161435,1.49571422881143,87.7380542111134
619,Climb,156.8,748.464950636752,-209.066666666667,83.6517279512772,17.2892429432273,1556.40358744395,9.98330717488789,46.5022421524664,1.49571422881143,87.6944986555578
620,Climb,156.8,748.436608918736,-209.066666666667,83.6101803338102,17.332708529253,1561.52914798206,10.0298486547085,46.5807174887892,1.49571422881143,87.6509431000022
621,Climb,156.8,748.408267200721,-209.066666666667,83.5686327163432,17.3761724693595,1566.65470852018,10.0764686098655,46.6591928251121,1.49571422881143,87.6073875444467
622,Climb,156.8,748.379925482705,-209.066666666667,83.5270850988763,17.4196347635471,1571.7802690583,10.1231670403587,46.737668161435,1.49571422881143,87.5638319888911
623,Climb,156.8,748.35158376469,-209.066666666667,83.4855374814093,17.4630954118156,1576.90582959641,10.1699439461883,46.8161434977578,1.49571422881143,87.5202764333356
624,Climb,156.8,748.323242046674,-209.066666666667,83.4439898639423,17.5065544141651,1582.03139013453,10.2167993273543,46.8946188340807,1.49571422881143,87.47672087778
625,Climb,156.8,748.294900328659,-209.066666666667,83.4024422464753,17.5500117705955,1587.15695067265,10.2637331838565,46.9730941704036,1.49571422881143,87.4331653222245
626,Climb,156.8,748.266265835657,-209.066666666667,83.3608946290083,17.5934674726056,1592.28251121076,10.3107455156951,47.0515695067265,1.49571422881143,87.3896097666689
627,Climb,156.8,748.233600511765,-209.066666666667,83.3193470115413,17.6369213946507,1597.40807174888,10.35783632287,47.1300448430493,1.49571422881143,87.3460542111134
628,Climb,156.8,748.200935187872,-209.066666666667,83.2777993940744,17.6803734196873,1602.533632287,10.4050056053812,47.2085201793722,1.49571422881143,87.3024986555578
629,Climb,156.8,748.168269863979,-209.066666666667,83.2362517766074,17.7238235477155,1607.65919282511,10.4522533632287,47.2869955156951,1.49571422881143,87.2589431000022
630,Climb,156.8,748.135604540087,-209.066666666667,83.1947041591404,17.7672717787352,1612.78475336323,10.4995795964126,47.3654708520179,1.49571422881143,87.2153875444467
631,Climb,156.8,748.102939216194,-209.066666666667,83.1531565416734,17.8107181127465,1617.91031390135,10.5469843049327,47.4439461883408,1.49571422881143,87.1718319888911
632,Climb,156.8,748.070273892302,-209.066666666667,83.1116089242064,17.8541625497494,1623.03587443946,10.5944674887892,47.5224215246637,1.49571422881143,87.1282764333356
633,Climb,156.8,748.037608568409,-209.066666666667,83.0700613067394,17.8976050897438,1628.16143497758,10.6420291479821,47.6008968609865,1.49571422881143,87.08472087778
634,Climb,156.8,748.004943244517,-209.066666666667,83.0285136892725,17.9410457327298,1633.2869955157,10.6896692825112,47.6793721973094,1.49571422881143,87.0411653222245
635,Climb,156.8,747.972277920624,-209.066666666667,82.9869660718055,17.9844844787073,1638.41255605381,10.7373878923767,47.7578475336323,1.49571422881143,86.9976097666689
636,Climb,156.8,747.939341329643,-209.066666666667,82.9454184543385,18.0279213197996,1643.53811659193,10.7851849775785,47.8363228699552,1.49571422881143,86.9540542111134
637,Climb,156.8,747.902670021507,-209.066666666667,82.9038708368715,18.0713561396848,1648.66367713004,10.8330605381166,47.914798206278,1.49571422881143,86.9104986555578
638,Climb,156.8,747.865998713371,-209.066666666667,82.8623232194045,18.1147888299176,1653.78923766816,10.881014573991,47.9932735426009,1.49571422881143,86.8669431000022
639,Climb,156.8,747.829327405235,-209.066666666667,82.8207756019375,18.1582193904983,1658.91479820628,10.9290470852018,48.0717488789238,1.49571422881143,86.8233875444467
640,Climb,156.8,747.792656097099,-209.066666666667,82.7792279844706,18.2016478214266,1664.04035874439,10.9771580717489,48.1502242152466,1.49571422881143,86.7798319888911
641,Climb,156.8,747.755984788963,-209.066666666667,82.7376803670036,18.2450741227027,1669.16591928251,11.0253475336323,48.2286995515695,1.49571422881143,86.7362764333356
642,Climb,156.8,747.719313480827,-209.066666666667,82.6961327495366,18.2884982943266,1674.29147982063,11.073615470852,48.3071748878924,1.49571422881143,86.69272087778
643,Climb,156.8,747.682642172691,-209.066666666667,82.6545851320696,18.3319203362981,1679.41704035874,11.1219618834081,48.3856502242152,1.49571422881143,86.6491653222245
644,Climb,156.8,747.645970864555,-209.066666666667,82.6130375146026,18.3753402486174,1684.54260089686,11.1703867713004,48.4641255605381,1.49571422881143,86.6056097666689
645,Climb,156.8,747.609299556419,-209.066666666667,82.5714898971356,18.4187580312845,1689.66816143498,11.2188901345291,48.542600896861,1.49571422881143,86.5620542111133
646,Climb,156.8,747.572547369332,-209.066666666667,82.5299422796687,18.4621736819508,1694.79372197309,11.2674719730942,48.6210762331839,1.49571422881143,86.5184986555578
647,Climb,156.8,747.53468166712,-209.066666666667,82.4883946622017,18.5055871659346,1699.91928251121,11.3161322869955,48.6995515695067,1.49571422881143,86.4749431000022
648,Climb,156.8,747.496815964908,-209.066666666667,82.4468470447347,18.5489984509029,1705.04484304933,11.3648710762332,48.7780269058296,1.49571422881143,86.4313875444467
649,Climb,156.8,747.458950262696,-209.066666666667,82.4052994272677,18.5924075368556,1710.17040358744,11.4136883408072,48.8565022421525,1.49571422881143,86.3878319888911
650,Climb,156.8,747.421084560484,-209.066666666667,82.3637518098007,18.6358144237927,1715.29596412556,11.4625840807175,48.9349775784753,1.49571422881143,86.3442764333356
651,Climb,156.8,747.383218858272,-209.066666666667,82.3222041923337,18.6792191117142,1720.42152466368,11.5115582959641,49.0134529147982,1.49571422881143,86.30072087778
652,Climb,156.8,747.34535315606,-209.066666666667,82.2806565748668,18.7226216006201,1725.54708520179,11.5606109865471,49.0919282511211,1.49571422881143,86.2571653222245
653,Climb,156.8,747.307487453848,-209.066666666667,82.2391089573998,18.7660218905104,1730.67264573991,11.6097421524664,49.1704035874439,1.49571422881143,86.2136097666689
654,Climb,156.8,747.269621751636,-209.066666666667,82.1975613399328,18.8094199813851,1735.79820627803,11.658951793722,49.2488789237668,1.49571422881143,86.1700542111134
655,Climb,156.8,747.231756049424,-209.066666666667,82.1560137224658,18.8528158732442,1740.92376681614,11.7082399103139,49.3273542600897,1.49571422881143,86.1264986555578
656,Climb,156.8,747.193857806874,-209.066666666667,82.1144661049988,18.8962095651428,1746.04932735426,11.7576065022422,49.4058295964126,1.49571422881143,86.0829431000023
657,Climb,156.8,747.155511559525,-209.066666666667,82.0729184875318,18.9396010431274,1751.17488789238,11.8070515695067,49.4843049327354,1.49571422881143,86.0393875444467
658,Climb,156.8,747.117165312176,-209.066666666667,82.0313708700648,18.9829902941892,1756.30044843049,11.8565751121076,49.5627802690583,1.49571422881143,85.9958319888912
659,Climb,156.8,747.078819064826,-209.066666666667,81.9898232525979,19.0263773183281,1761.42600896861,11.9061771300448,49.6412556053812,1.49571422881143,85.9522764333356
660,Climb,156.8,747.040472817476,-209.066666666667,81.9482756351309,19.0697621155443,1766.55156950673,11.9558576233184,49.719730941704,1.49571422881143,85.90872087778
661,Climb,156.8,747.002126570127,-209.066666666667,81.9067280176639,19.1131446858376,1771.67713004484,12.0056165919283,49.7982062780269,1.49571422881143,85.8651653222245
662,Climb,156.8,746.963780322777,-209.066666666667,81.8651804001969,19.1565250292081,1776.80269058296,12.0554540358744,49.8766816143498,1.49571422881143,85.8216097666689
663,Climb,156.8,746.925434075428,-209.066666666667,81.8236327827299,19.1999031456558,1781.92825112108,12.105369955157,49.9551569506726,1.49571422881143,85.7780542111134
664,Climb,156.8,746.887087828078,-209.066666666667,81.7820851652629,19.2432790351807,1787.05381165919,12.1553643497758,50.0336322869955,1.49571422881143,85.7344986555578
665,Climb,156.8,746.848741580729,-209.066666666667,81.740537547796,19.2866526977828,1792.17937219731,12.2054372197309,50.1121076233184,1.49571422881143,85.6909431000022
666,Climb,156.8,746.810381599955,-209.066666666667,81.698989930329,19.3300241330633,1797.30493273543,12.2555885650224,50.1905829596413,1.49571422881143,85.6473875444467
