SOCbp,OCV_V_15C,R0_ohm_15C,R1_ohm_15C,C1_F_15C,tau1_s_15C,R2_ohm_15C,C2_F_15C,tau2_s_15C,OCV_V_45C,R0_ohm_45C,R1_ohm_45C,C1_F_45C,tau1_s_45C,R2_ohm_45C,C2_F_45C,tau2_s_45C
0.15,3.295017636445646,0.0028840755585224707,0.0006435533969279618,546.304413136424,0.3515760608306823,0.0032030795509368224,5366.108655741996,17.188072903312268,3.2626571407521476,0.0017122910781585878,0.00014396047312760897,2867.5314148269267,0.4128111791867663,0.003731402852957577,6891.746944941954,25.71588421221807
0.155,3.3021552943719477,0.002877431792256648,0.0006282269820769774,561.8071655852247,0.3529424201448264,0.003166280628103211,5443.529764634611,17.2357428422658,3.2699207891032924,0.0017062470446398573,0.00014365808201198896,2911.0507874250943,0.41819597276097925,0.003696879665626504,7003.363398948759,25.890591740566585
0.16,3.3092929522982493,0.002870788025990825,0.000612900567225993,578.0852529841552,0.35430877945897044,0.0031294817052695996,5522.771630879496,17.283412781219333,3.277139750885113,0.0017002030111211268,0.00014335569089636894,2954.7537575009596,0.4235807663351922,0.0036623564782954318,7117.0841569869945,26.0652992689151
0.165,3.316430610224551,0.0028641442597250022,0.0005975741523750087,595.1983320555504,0.35567513877311446,0.003092682782435988,5603.8992484453365,17.331082720172866,3.2843431167038037,0.0016941589776023965,0.00014305329978074892,2998.6414893390124,0.42896555990940516,0.0036278332909643594,7232.969293991024,26.240006797263614
0.17,3.3235682681508525,0.0028575004934591796,0.0005822477375240244,613.2123408595065,0.35704149808725855,0.0030558838596023764,5686.980741927697,17.378752659126395,3.2915464825224947,0.001688114944083666,0.0001427509086651289,3042.7151570890205,0.4343503534836181,0.003593310103633287,7351.081193605735,26.41471432561213
0.17500000000000002,3.330812170222858,0.0028508567271933564,0.00056692132267304,632.2003478569226,0.3584078574014026,0.003019084936768765,5772.0875573414305,17.426422598079927,3.298749848341186,0.0016820709105649354,0.00014244851754950888,3086.9759448707377,0.43973514705783107,0.0035587869163022146,7471.484660168581,26.589421853960644
0.18,3.3384533949445094,0.0028442129609275338,0.0005515949078220558,652.2435425230749,0.3597742167155466,0.0029822860139351536,5859.294667038403,17.47409253703346,3.305953214159877,0.0016760268770462051,0.00014214612643388886,3131.425046879952,0.445119940632044,0.0035242637289711423,7594.247037273387,26.764129382309157
0.185,3.346094619666161,0.002837569194661711,0.0005362684929710714,673.4323958300719,0.3611405760296907,0.002945487091101542,5948.680789985831,17.52176247598699,3.313156579978568,0.0016702955103339234,0.00014189950346518254,3177.108584526771,0.45083013059931776,0.0034917963705716508,7719.821057965571,26.95604315166678
0.19,3.3537358443878125,0.002830925428395888,0.000520942078120087,695.8680255816655,0.3625069353438347,0.002908688168267931,6040.328628765588,17.569432414940522,3.320359945797259,0.0016659806900949801,0.0001419055397817151,3227.6015405998933,0.4580145388191231,0.003468643007654749,7849.15318728203,27.225910319076796
0.195,3.361377069109464,0.0028242816621300653,0.0005056156632691027,719.6638100673621,0.3638732946579788,0.0028718892454343194,6134.325124794218,17.617102353894055,3.32756331161595,0.0016616658698560371,0.00014191157609824766,3278.0902011606418,0.4651989470389284,0.0034454896447378472,7980.2235158303165,27.495777486486812
0.2,3.369018293831116,0.0028180322674456588,0.0004945493175138616,736.282622600106,0.3641280685041986,0.002834009833930396,6204.655197243222,17.58405384513463,3.334766677434641,0.0016573510496170941,0.0001419176124147802,3328.5745667571337,0.47238335525873376,0.0034223362818209453,8113.067322280608,27.76564465389683
0.20500000000000002,3.3766595185527675,0.002811948784132142,0.0004852751746887133,749.9151397989548,0.36391520046764864,0.0027956758629070506,6265.764737623388,17.517047239627836,3.341970043253332,0.001653036229378151,0.00014192364873131274,3379.054637937388,0.4795677634785391,0.0033991829189040437,8247.720846498602,28.035511821306844
0.21,3.384300743274419,0.0028058653008186255,0.00047600103186356505,764.0788739620754,0.36370233243109873,0.0027573418918837053,6328.573429898415,17.450040634121045,3.3497237475145454,0.0016487214091392079,0.0001419296850478453,3429.5304152493363,0.4867521716983444,0.0033760295559871418,8384.221322505704,28.30537898871686
0.215,3.3919419679960705,0.0027997818175051086,0.00046672688903841677,778.8054918872042,0.36348946439454877,0.00271900792086036,6393.1531406182285,17.38303402861425,3.3576020687257455,0.0016444065889002649,0.00014193572136437786,3480.0018992408122,0.4939365799181497,0.00335287619307024,8522.607012804854,28.575246156126873
0.22,3.3995831927177225,0.0027936983341915918,0.0004574527462132685,794.1292283523337,0.36327659635799886,0.0026806739498370148,6459.579847135186,17.31602742310746,3.365480389936946,0.0016400917686613219,0.0001419417576809104,3530.4690904595604,0.501120988137955,0.0033297228301533382,8662.917244138467,28.845113323536893
